index,extension,location,working_hours,price,const_year,model,L,RR,LR,GC,VA,SA,N,LGP,XL,3B,4F
1717,K,LU,8899,68400,2014,950,0,0,0,0,0,0,0,0,0,0,0
1718,M,ES,8939,125000,2015,950,0,0,0,0,0,0,0,0,0,0,0
1719,G,DE,8948,49500,2004,950,0,0,0,0,0,0,0,0,0,0,0
1720,M,DE,8957,93900,2018,950,0,0,0,0,0,0,0,0,0,0,0
1721,H,NL,8959,55900,2007,950,0,0,0,0,0,0,0,0,0,0,0
1722,M,NL,8980,82500,2016,950,0,0,0,0,0,0,0,0,0,0,0
1723,H,NL,9000,49000,2007,950,0,0,0,0,0,0,0,0,0,0,0
1724,K,RO,9000,68000,2014,950,0,0,0,0,0,0,0,0,0,0,0
1725,M,SK,9130,109000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1726,M,PT,9161,113000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1727,M,PL,9203,132000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1728,K,FR,9229,80000,2012,950,0,0,0,0,0,0,0,0,0,0,0
1729,M,IT,9262,128000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1730,M,PT,9288,79000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1731,M,NO,9329,87181,2016,950,0,0,0,0,0,0,0,0,0,0,0
1732,M,UK,9349,87685,2016,950,0,0,0,0,0,0,0,0,0,0,0
1733,M,NL,9446,81000,2015,950,0,0,0,0,0,0,0,0,0,0,0
1734,M,PL,9450,127000,2015,950,0,0,0,0,0,0,0,0,0,0,0
1735,M,DE,9500,105000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1736,M,NL,9500,79900,2015,950,0,0,0,0,0,0,0,0,0,0,0
1737,H,DE,9500,42950,2006,950,0,0,0,0,0,0,0,0,0,0,0
1738,M,LV,9502,80000,2015,950,0,0,0,0,0,0,0,0,0,0,0
1739,G,DE,9510,46900,2005,950,0,0,0,0,0,0,0,0,0,0,0
1740,K,FR,9520,88000,2014,950,0,0,0,0,0,0,0,0,0,0,0
1741,M,DE,9558,98950,2016,950,0,0,0,0,0,0,0,0,0,0,0
1742,K,ES,9584,75000,2012,950,0,0,0,0,0,0,0,0,0,0,0
1743,H,NL,9585,51800,2011,950,0,0,0,0,0,0,0,0,0,0,0
1744,M,NL,9598,77900,2015,950,0,0,0,0,0,0,0,0,0,0,0
1745,M,NL,9700,67500,2015,950,0,0,0,0,0,0,0,0,0,0,0
1746,K,GB,9714,85439,2014,950,0,0,0,0,0,0,0,0,0,0,0
1747,M,GB,9750,104824,2016,950,0,0,0,0,0,0,0,0,0,0,0
1748,M,UK,9755,78917,2016,950,0,0,0,0,0,0,0,0,0,0,0
1749,H,NL,9775,49500,2010,950,0,0,0,0,0,0,0,0,0,0,0
1750,M,UK,9778,69764,2016,950,0,0,0,0,0,0,0,0,0,0,0
1751,H,ES,9800,78000,2011,950,0,0,0,0,0,0,0,0,0,0,0
1752,H,DE,9818,75900,2008,950,0,0,0,0,0,0,0,0,0,0,0
1753,H,DE,10000,49800,2006,950,0,0,0,0,0,0,0,0,0,0,0
1754,M,PL,10000,72085,2016,950,0,0,0,0,0,0,0,0,0,0,0
1755,H,NL,10001,48950,2009,950,0,0,0,0,0,0,0,0,0,0,0
1756,H,DE,10009,55000,2010,950,0,0,0,0,0,0,0,0,0,0,0
1757,M,BE,10014,79000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1758,H,NL,10042,49800,2006,950,0,0,0,0,0,0,0,0,0,0,0
1759,M,DE,10095,85900,2015,950,0,0,0,0,0,0,0,0,0,0,0
1760,K,DE,10100,69000,2014,950,0,0,0,0,0,0,0,0,0,0,0
1761,M,PL,10200,72829,2015,950,0,0,0,0,0,0,0,0,0,0,0
1762,H,NL,10242,54800,2007,950,0,0,0,0,0,0,0,0,0,0,0
1763,H,EE,10251,43900,2005,950,0,0,0,0,0,0,0,0,0,0,0
1764,H,NL,10256,48900,2005,950,0,0,0,0,0,0,0,0,0,0,0
1765,M,BE,10293,105000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1766,G,DE,10347,65000,2005,950,0,0,0,0,0,0,0,0,0,0,0
1767,M,NO,10348,91085,2016,950,0,0,0,0,0,0,0,0,0,0,0
1768,M,NL,10395,66900,2015,950,0,0,0,0,0,0,0,0,0,0,0
1769,K,NL,10400,54900,2012,950,0,0,0,0,0,0,0,0,0,0,0
1770,M,BE,10400,77000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1771,M,NL,10414,79500,2017,950,0,0,0,0,0,0,0,0,0,0,0
1772,K,PL,10440,60660,2014,950,0,0,0,0,0,0,0,0,0,0,0
1773,M,NL,10520,89500,2015,950,0,0,0,0,0,0,0,0,0,0,0
1774,H,ES,10559,66000,2010,950,0,0,0,0,0,0,0,0,0,0,0
1775,M,NL,10691,89500,2018,950,0,0,0,0,0,0,0,0,0,0,0
1776,H,NL,10693,50800,2007,950,0,0,0,0,0,0,0,0,0,0,0
1777,H,NL,10787,46800,2011,950,0,0,0,0,0,0,0,0,0,0,0
1778,M,DE,10800,99000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1779,G,ES,11000,36000,2002,950,0,0,0,0,0,0,0,0,0,0,0
1780,K,PL,11000,60908,2015,950,0,0,0,0,0,0,0,0,0,0,0
1781,K,LU,11000,61500,2015,950,0,0,0,0,0,0,0,0,0,0,0
1782,H,NL,11068,52800,2013,950,0,0,0,0,0,0,0,0,0,0,0
1783,M,NL,11142,74500,2015,950,0,0,0,0,0,0,0,0,0,0,0
1784,G,ES,11280,32644,2002,950,0,0,0,0,0,0,0,0,0,0,0
1785,H,NL,11337,48300,2008,950,0,0,0,0,0,0,0,0,0,0,0
1786,M,NL,11390,69900,2021,950,0,0,0,0,0,0,0,0,0,0,0
1787,M,NL,11390,71500,2016,950,0,0,0,0,0,0,0,0,0,0,0
1788,K,DE,11400,61500,2012,950,0,0,0,0,0,0,0,0,0,0,0
1789,M,NL,11444,69850,2015,950,0,0,0,0,0,0,0,0,0,0,0
1790,M,ES,11526,88800,2015,950,0,0,0,0,0,0,0,0,0,0,0
1791,H,DE,11569,59750,2010,950,0,0,0,0,0,0,0,0,0,0,0
1792,M,NL,11575,69800,2015,950,0,0,0,0,0,0,0,0,0,0,0
1793,H,NL,11636,62800,2010,950,0,0,0,0,0,0,0,0,0,0,0
1794,H,DE,11636,61900,2010,950,0,0,0,0,0,0,0,0,0,0,0
1795,M,DE,11700,75900,2015,950,0,0,0,0,0,0,0,0,0,0,0
1796,K,NL,11778,69800,2012,950,0,0,0,0,0,0,0,0,0,0,0
1797,H,RO,11900,66000,2011,950,0,0,0,0,0,0,0,0,0,0,0
1798,K,UK,11910,54875,2014,950,0,0,0,0,0,0,0,0,0,0,0
1799,H,DE,11978,85000,2011,950,0,0,0,0,0,0,0,0,0,0,0
1800,G,DE,12000,42500,2005,950,0,0,0,0,0,0,0,0,0,0,0
1801,K,ES,12000,99000,2015,950,0,0,0,0,0,0,0,0,0,0,0
1802,H,RO,12000,39900,2010,950,0,0,0,0,0,0,0,0,0,0,0
1803,M,ES,12091,107000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1804,H,DE,12133,50900,2010,950,0,0,0,0,0,0,0,0,0,0,0
1805,K,PL,12200,65822,2013,950,0,0,0,0,0,0,0,0,0,0,0
1806,M,BE,12406,65000,2015,950,0,0,0,0,0,0,0,0,0,0,0
1807,M,NL,12406,74900,2015,950,0,0,0,0,0,0,0,0,0,0,0
1808,H,FR,12490,59500,2008,950,0,0,0,0,0,0,0,0,0,0,0
1809,G,PL,12500,41736,2004,950,0,0,0,0,0,0,0,0,0,0,0
1810,H,DE,12500,55500,2008,950,0,0,0,0,0,0,0,0,0,0,0
1811,H,DE,12582,59000,2008,950,0,0,0,0,0,0,0,0,0,0,0
1812,G,AT,12600,41500,2003,950,0,0,0,0,0,0,0,0,0,0,0
1813,H,DE,12600,53900,2007,950,0,0,0,0,0,0,0,0,0,0,0
1814,H,IT,12600,57000,2010,950,0,0,0,0,0,0,0,0,0,0,0
1815,M,NO,12643,82942,2016,950,0,0,0,0,0,0,0,0,0,0,0
1816,H,NL,12871,59800,2010,950,0,0,0,0,0,0,0,0,0,0,0
1817,H,DE,12960,58950,2010,950,0,0,0,0,0,0,0,0,0,0,0
1818,H,DE,13100,57600,2008,950,0,0,0,0,0,0,0,0,0,0,0
1819,H,HU,13179,44500,2011,950,0,0,0,0,0,0,0,0,0,0,0
1820,H,NL,13200,49900,2010,950,0,0,0,0,0,0,0,0,0,0,0
1821,G,BE,13200,35750,2003,950,0,0,0,0,0,0,0,0,0,0,0
1822,G,PL,13226,38227,2004,950,0,0,0,0,0,0,0,0,0,0,0
1823,H,NL,13242,55900,2009,950,0,0,0,0,0,0,0,0,0,0,0
1824,G,LV,13338,45000,2003,950,0,0,0,0,0,0,0,0,0,0,0
1825,G,DE,13394,44850,2002,950,0,0,0,0,0,0,0,0,0,0,0
1826,H,NL,13400,46900,2007,950,0,0,0,0,0,0,0,0,0,0,0
1827,G,BE,13409,5000,2002,950,0,0,0,0,0,0,0,0,0,0,0
1828,K,LU,13500,57450,2012,950,0,0,0,0,0,0,0,0,0,0,0
1829,H,NL,13633,55900,2009,950,0,0,0,0,0,0,0,0,0,0,0
1830,M,NL,13653,79000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1831,M,NL,13756,77500,2016,950,0,0,0,0,0,0,0,0,0,0,0
1832,H,FR,13834,54000,2009,950,0,0,0,0,0,0,0,0,0,0,0
1833,H,NL,13838,51800,2011,950,0,0,0,0,0,0,0,0,0,0,0
1834,H,NL,13900,46900,2008,950,0,0,0,0,0,0,0,0,0,0,0
1835,K,NL,13936,69800,2013,950,0,0,0,0,0,0,0,0,0,0,0
1836,H,NL,13988,37800,2009,950,0,0,0,0,0,0,0,0,0,0,0
1837,H,FR,14000,64000,2007,950,0,0,0,0,0,0,0,0,0,0,0
1838,M,DE,14000,165000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1839,H,DE,14082,39900,2007,950,0,0,0,0,0,0,0,0,0,0,0
1840,H,NL,14155,56800,2011,950,0,0,0,0,0,0,0,0,0,0,0
1841,K,NL,14270,30000,2012,950,0,0,0,0,0,0,0,0,0,0,0
1842,K,RO,14270,25000,2012,950,0,0,0,0,0,0,0,0,0,0,0
1843,G,RO,14283,21700,2002,950,0,0,0,0,0,0,0,0,0,0,0
1844,H,DE,14324,49500,2010,950,0,0,0,0,0,0,0,0,0,0,0
1845,G,NL,14638,41800,2004,950,0,0,0,0,0,0,0,0,0,0,0
1846,G,NL,14667,43750,2003,950,0,0,0,0,0,0,0,0,0,0,0
1847,K,NL,14669,59900,2013,950,0,0,0,0,0,0,0,0,0,0,0
1848,G,FR,14823,13824,2002,950,0,0,0,0,0,0,0,0,0,0,0
1849,M,BE,14900,60900,2015,950,0,0,0,0,0,0,0,0,0,0,0
1850,M,DE,14956,62500,2015,950,0,0,0,0,0,0,0,0,0,0,0
1851,G,DE,15000,56000,2003,950,0,0,0,0,0,0,0,0,0,0,0
1852,K,NL,15078,54800,2014,950,0,0,0,0,0,0,0,0,0,0,0
1853,H,NL,15245,51800,2010,950,0,0,0,0,0,0,0,0,0,0,0
1854,K,DE,15500,58500,2015,950,0,0,0,0,0,0,0,0,0,0,0
1855,G,PL,15707,50000,2003,950,0,0,0,0,0,0,0,0,0,0,0
1856,M,IT,15810,70000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1857,K,GB,15915,53745,2014,950,0,0,0,0,0,0,0,0,0,0,0
1858,K,GB,15917,42448,2014,950,0,0,0,0,0,0,0,0,0,0,0
1859,H,ES,16000,64000,2011,950,0,0,0,0,0,0,0,0,0,0,0
1860,G,DE,16056,58000,2005,950,0,0,0,0,0,0,0,0,0,0,0
1861,H,DE,16071,38900,2007,950,0,0,0,0,0,0,0,0,0,0,0
1862,H,AT,16100,39850,2006,950,0,0,0,0,0,0,0,0,0,0,0
1863,H,FR,16110,46900,2006,950,0,0,0,0,0,0,0,0,0,0,0
1864,G,NL,16578,39500,2004,950,0,0,0,0,0,0,0,0,0,0,0
1865,H,FR,16821,47900,2007,950,0,0,0,0,0,0,0,0,0,0,0
1866,K,NL,17120,59500,2013,950,0,0,0,0,0,0,0,0,0,0,0
1867,G,RO,17188,36000,2004,950,0,0,0,0,0,0,0,0,0,0,0
1868,G,HU,17500,32722,2005,950,0,0,0,0,0,0,0,0,0,0,0
1869,H,IT,17900,46000,2006,950,0,0,0,0,0,0,0,0,0,0,0
1870,G,GB,18000,31803,2002,950,0,0,0,0,0,0,0,0,0,0,0
1871,H,TR,18000,50000,2010,950,0,0,0,0,0,0,0,0,0,0,0
1872,K,ES,18495,58000,2013,950,0,0,0,0,0,0,0,0,0,0,0
1873,K,ES,18586,60000,2014,950,0,0,0,0,0,0,0,0,0,0,0
1874,H,BE,18772,61600,2007,950,0,0,0,0,0,0,0,0,0,0,0
1875,H,ES,19000,47000,2007,950,0,0,0,0,0,0,0,0,0,0,0
1876,G,ES,19000,35000,2005,950,0,0,0,0,0,0,0,0,0,0,0
1877,H,NL,19062,55000,2009,950,0,0,0,0,0,0,0,0,0,0,0
1878,H,NL,19736,51800,2007,950,0,0,0,0,0,0,0,0,0,0,0
1879,G,BE,20000,35900,2003,950,0,0,0,0,0,0,0,0,0,0,0
1880,G,ES,20209,40000,2003,950,0,0,0,0,0,0,0,0,0,0,0
1881,H,NL,21406,39900,2010,950,0,0,0,0,0,0,0,0,0,0,0
1882,G,NL,21569,42800,2003,950,0,0,0,0,0,0,0,0,0,0,0
1883,K,NL,10000,69000,2013,966,0,0,0,0,0,0,0,0,0,0,0
1884,H,RU,15263,140908,2014,966,0,0,0,0,0,0,0,0,0,0,0
1885,M,NL,14234,89500,2015,966,0,0,0,0,0,0,0,0,0,0,0
1886,K,NL,13043,82800,2013,966,0,0,0,0,0,0,0,0,0,0,0
1887,M,NL,11041,102900,2016,966,0,0,0,0,0,0,0,0,0,0,0
1888,K,FR,15916,73900,2013,966,0,0,0,0,0,0,0,0,0,0,0
1889,M,NL,10484,99500,2016,966,0,0,0,0,0,0,0,0,0,0,0
1890,H,DE,5119,130000,2011,966,0,0,0,0,0,0,0,0,0,0,0
1891,M,BE,17000,75500,2016,966,0,0,0,0,0,0,0,0,0,0,0
1892,K,NL,14029,76500,2013,966,0,0,0,0,0,0,0,0,0,0,0
1893,K,ES,8230,139000,2014,966,0,0,0,0,0,0,0,0,0,0,0
1894,M,NL,14051,89900,2016,966,0,0,0,0,0,0,0,0,0,0,0
1895,M,ES,6931,139000,2014,966,0,0,0,0,0,0,0,0,0,0,0
1896,M,NL,10017,102800,2015,966,0,0,0,0,0,0,0,0,0,0,0
1897,M,ES,9050,143500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1898,M,AT,8500,133000,2016,966,0,0,0,0,0,0,0,0,0,0,0
1899,M,NL,4988,199500,2019,966,0,0,0,0,0,0,0,0,0,0,0
1900,M,ES,7400,139000,2015,966,0,0,0,0,0,0,0,0,0,0,0
1901,K,PL,13611,90499,2014,966,0,0,0,0,0,0,0,0,0,0,0
1902,K,NL,13313,79800,2014,966,0,0,0,0,0,0,0,0,0,0,0
1903,M,ES,9925,150000,2016,966,0,0,0,0,0,0,0,0,0,0,0
1904,H,UK,17500,89870,2010,966,0,0,0,0,0,0,0,0,0,0,0
1905,K,NL,13759,73900,2012,966,0,0,0,0,0,0,0,0,0,0,0
1906,M,AT,8514,163000,2017,966,0,0,0,0,0,0,0,0,0,0,0
1907,K,NL,9702,84900,2013,966,0,0,0,0,0,0,0,0,0,0,0
1908,M,FR,4909,230000,2019,966,0,0,0,0,0,0,0,0,0,0,0
1909,M,RO,14799,98900,2016,966,0,0,0,0,0,0,0,0,0,0,0
1910,K,SK,8300,98000,2014,966,0,0,0,0,0,0,0,0,0,0,0
1911,K,DE,14623,76500,2013,966,0,0,0,0,0,0,0,0,0,0,0
1912,K,NL,14848,85000,2012,966,0,0,0,0,0,0,0,0,0,0,0
1913,K,FR,8230,109000,2014,966,0,0,0,0,0,0,0,0,0,0,0
1914,M,AT,9590,159000,2017,966,0,0,0,0,0,0,0,0,0,0,0
1915,M,NL,16034,99500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1916,K,DE,13300,73000,2013,966,0,0,0,0,0,0,0,0,0,0,0
1917,K,CZ,12700,83000,2012,966,0,0,0,0,0,0,0,0,0,0,0
1918,K,NL,18472,74500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1919,L,ES,12490,214534,2017,966,0,0,0,0,0,0,0,0,0,0,0
1920,M,GB,6742,188339,2015,966,0,0,0,0,0,0,0,0,0,0,0
1921,M,ES,8359,129000,2018,966,0,0,0,0,0,0,0,0,0,0,0
1922,M,ES,3069,145000,2015,966,0,0,0,0,0,0,0,0,0,0,0
1923,K,NL,11971,79900,2013,966,0,0,0,0,0,0,0,0,0,0,0
1924,L,ES,11630,224719,2017,966,0,0,0,0,0,0,0,0,0,0,0
1925,H,BE,5451,93000,2010,966,0,0,0,0,0,0,0,0,0,0,0
1926,M,GB,9894,119411,2018,966,0,0,0,0,0,0,0,0,0,0,0
1927,K,NL,13791,72800,2013,966,0,0,0,0,0,0,0,0,0,0,0
1928,M,FR,13954,135268,2012,966,0,0,0,0,0,0,0,0,0,0,0
1929,L,ES,12820,210961,2017,966,0,0,0,0,0,0,0,0,0,0,0
1930,M,NL,7374,129500,2016,966,0,0,0,0,0,0,0,0,0,0,0
1931,K,PT,12200,78500,2013,966,0,0,0,0,0,0,0,0,0,0,0
1932,K,NL,14050,71500,2013,966,0,0,0,0,0,0,0,0,0,0,0
1933,M,RO,8498,116900,2014,966,0,0,0,0,0,0,0,0,0,0,0
1934,K,LV,18000,79000,2011,966,0,0,0,0,0,0,0,0,0,0,0
1935,M,DE,10076,105000,2017,966,0,0,0,0,0,0,0,0,0,0,0
1936,K,HU,14390,76600,2012,966,0,0,0,0,0,0,0,0,0,0,0
1937,M,NL,13298,92500,2015,966,0,0,0,0,0,0,0,0,0,0,0
1938,M,PL,3087,211000,2019,966,0,0,0,0,0,0,0,0,0,0,0
1939,M,NL,8230,129000,2017,966,0,0,0,0,0,0,0,0,0,0,0
1940,M,RO,9746,84500,2015,966,0,0,0,0,0,0,0,0,0,0,0
1941,H,UA,1570,145000,2018,966,0,0,0,0,0,0,0,0,0,0,0
1942,M,DE,8077,136900,2018,966,0,0,0,0,0,0,0,0,0,0,0
1943,K,NL,9607,79500,2013,966,0,0,0,0,0,0,0,0,0,0,0
1944,K,ES,12500,96500,2012,966,0,0,0,0,0,0,0,0,0,0,0
1945,M,DE,6800,135000,2017,966,0,0,0,0,0,0,0,0,0,0,0
1946,H,TR,20000,98000,2014,966,0,0,0,0,0,0,0,0,0,0,0
1947,K,DE,14700,89000,2013,966,0,0,0,0,0,0,0,0,0,0,0
1948,M,NL,8359,124500,2016,966,0,0,0,0,0,0,0,0,0,0,0
1949,M,UK,9645,117154,2016,966,0,0,0,0,0,0,0,0,0,0,0
1950,M,NL,13569,98000,2015,966,0,0,0,0,0,0,0,0,0,0,0
1951,K,NL,9100,79500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1952,M,DE,14457,92000,2015,966,0,0,0,0,0,0,0,0,0,0,0
1953,K,DK,16400,53000,2012,966,0,0,0,0,0,0,0,0,0,0,0
1954,M,NL,13748,86500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1955,K,DE,10182,73700,2014,966,0,0,0,0,0,0,0,0,0,0,0
1956,K,FR,6549,95000,2013,966,0,0,0,0,0,0,0,0,0,0,0
1957,K,DE,6880,102350,2013,966,0,0,0,0,0,0,0,0,0,0,0
1958,M,NL,8514,129800,2017,966,0,0,0,0,0,0,0,0,0,0,0
1959,M,AT,9284,138500,2017,966,0,0,0,0,0,0,0,0,0,0,0
1960,K,FR,11300,75000,2010,966,0,0,0,0,0,0,0,0,0,0,0
1961,M,NL,14775,84900,2015,966,0,0,0,0,0,0,0,0,0,0,0
1962,M,DE,8962,89000,2015,966,0,0,0,0,0,0,0,0,0,0,0
1963,M,NL,8084,112500,2015,966,0,0,0,0,0,0,0,0,0,0,0
1964,K,HR,11509,72500,2013,966,0,0,0,0,0,0,0,0,0,0,0
1965,M,FR,7794,160000,2016,966,0,0,0,0,0,0,0,0,0,0,0
1966,K,DE,15950,71500,2013,966,0,0,0,0,0,0,0,0,0,0,0
1967,K,ES,9113,98500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1968,M,ES,8969,153500,2016,966,0,0,0,0,0,0,0,0,0,0,0
1969,K,ES,8140,109000,2013,966,0,0,0,0,0,0,0,0,0,0,0
1970,M,ES,6257,175500,2017,966,0,0,0,0,0,0,0,0,0,0,0
1971,K,DE,6062,88500,2012,966,0,0,0,0,0,0,0,0,0,0,0
1972,M,FR,2530,230000,2018,966,0,0,0,0,0,0,0,0,0,0,0
1973,M,NL,10015,86500,2015,966,0,0,0,0,0,0,0,0,0,0,0
1974,M,NL,8856,117500,2016,966,0,0,0,0,0,0,0,0,0,0,0
1975,M,DE,12009,79000,2015,966,0,0,0,0,0,0,0,0,0,0,0
1976,M,DE,10941,95000,2016,966,0,0,0,0,0,0,0,0,0,0,0
1977,M,DE,8500,105000,2015,966,0,0,0,0,0,0,0,0,0,0,0
1978,H,DE,11380,79900,2010,966,0,0,0,0,0,0,0,0,0,0,0
1979,H,NL,16351,74500,2009,966,0,0,0,0,0,0,0,0,0,0,0
1980,K,FR,5440,150000,2013,966,0,0,0,0,0,0,0,0,0,0,0
1981,M,NL,18466,67500,2015,966,0,0,0,0,0,0,0,0,0,0,0
1982,M,DE,12135,73900,2015,966,0,0,0,0,0,0,0,0,0,0,0
1983,K,DE,11691,72500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1984,K,NL,14615,59800,2012,966,0,0,0,0,0,0,0,0,0,0,0
1985,K,ES,8891,92000,2012,966,0,0,0,0,0,0,0,0,0,0,0
1986,M,IT,6568,153000,2017,966,0,0,0,0,0,0,0,0,0,0,0
1987,M,DE,13153,87500,2016,966,0,0,0,0,0,0,0,0,0,0,0
1988,K,DE,9812,84500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1989,M,DE,10292,75000,2016,966,0,0,0,0,0,0,0,0,0,0,0
1990,M,CH,5426,164193,2016,966,0,0,0,0,0,0,0,0,0,0,0
1991,K,AT,14248,65000,2012,966,0,0,0,0,0,0,0,0,0,0,0
1992,M,NL,19000,54500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1993,K,NL,12546,69900,2014,966,0,0,0,0,0,0,0,0,0,0,0
1994,M,BE,9510,103000,2017,966,0,0,0,0,0,0,0,0,0,0,0
1995,K,FR,10137,82000,2012,966,0,0,0,0,0,0,0,0,0,0,0
1996,K,FR,11289,59000,2010,966,0,0,0,0,0,0,0,0,0,0,0
1997,K,DE,12781,66500,2014,966,0,0,0,0,0,0,0,0,0,0,0
1998,M,DE,6395,160000,2018,966,0,0,0,0,0,0,0,0,0,0,0
1999,M,PL,3615,178237,2015,966,0,0,0,0,0,0,0,0,0,0,0
2000,M,NL,8528,86500,2015,966,0,0,0,0,0,0,0,0,0,0,0
2001,K,ES,11500,78000,2013,966,0,0,0,0,0,0,0,0,0,0,0
2002,M,NL,18000,67500,2015,966,0,0,0,0,0,0,0,0,0,0,0
2003,M,FR,9850,95000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2004,K,FR,5439,99000,2013,966,0,0,0,0,0,0,0,0,0,0,0
2005,M,BE,10573,67000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2006,K,FR,12062,80000,2013,966,0,0,0,0,0,0,0,0,0,0,0
2007,M,IT,15300,70000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2008,M,DE,8800,125000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2009,M,DE,10976,81900,2015,966,0,0,0,0,0,0,0,0,0,0,0
2010,H,GR,15663,80000,2010,966,0,0,0,0,0,0,0,0,0,0,0
2011,M,ES,15960,75000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2012,M,EE,14792,84000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2013,H,BE,398,209000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2014,M,PT,10600,95000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2015,H,RO,6000,75000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2016,K,BE,13269,63500,2012,966,0,0,0,0,0,0,0,0,0,0,0
2017,M,BE,10500,79500,2014,966,0,0,0,0,0,0,0,0,0,0,0
2018,M,ES,9344,120000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2019,M,UK,16020,76144,2014,966,0,0,0,0,0,0,0,0,0,0,0
2020,L,RU,7757,172942,2020,966,0,0,0,0,0,0,0,0,0,0,0
2021,M,GR,11930,1,2015,966,0,0,0,0,0,0,0,0,0,0,0
2022,M,PL,7500,96900,2015,966,0,0,0,0,0,0,0,0,0,0,0
2023,M,BE,5346,223000,2019,966,0,0,0,0,0,0,0,0,0,0,0
2024,K,DE,13370,69000,2013,966,0,0,0,0,0,0,0,0,0,0,0
2025,K,DE,13601,79000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2026,M,DE,7370,95000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2027,M,DE,8899,119000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2028,M,FR,8328,150000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2029,K,GR,14000,92000,2012,966,0,0,0,0,0,0,0,0,0,0,0
2030,L,RU,12430,140932,2017,966,0,0,0,0,0,0,0,0,0,0,0
2031,M,FR,6961,190000,2015,966,0,0,0,0,0,0,0,0,0,0,0
2032,K,DE,5439,109500,2013,966,0,0,0,0,0,0,0,0,0,0,0
2033,K,DE,11177,69000,2011,966,0,0,0,0,0,0,0,0,0,0,0
2034,M,DE,6700,125000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2035,K,CH,9185,91842,2014,966,0,0,0,0,0,0,0,0,0,0,0
2036,M,CH,19589,54734,2014,966,0,0,0,0,0,0,0,0,0,0,0
2037,K,FR,9246,79000,2013,966,0,0,0,0,0,0,0,0,0,0,0
2038,K,ES,6555,108000,2013,966,0,0,0,0,0,0,0,0,0,0,0
2039,M,RO,4600,119000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2040,M,SK,9300,104000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2041,M,DE,9990,89999,2015,966,0,0,0,0,0,0,0,0,0,0,0
2042,M,DE,6773,129900,2017,966,0,0,0,0,0,0,0,0,0,0,0
2043,M,DE,7967,117900,2018,966,0,0,0,0,0,0,0,0,0,0,0
2044,M,DE,7982,127900,2018,966,0,0,0,0,0,0,0,0,0,0,0
2045,K,FI,17900,68000,2011,966,0,0,0,0,0,0,0,0,0,0,0
2046,M,IT,10800,183000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2047,M,IT,10678,135000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2048,M,BE,5751,178000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2049,M,DE,10880,99000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2050,M,DE,7924,90000,2016,966,0,0,0,0,0,0,0,0,0,0,0
2051,K,DE,13710,66000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2052,M,UA,10500,91500,2016,966,0,0,0,0,0,0,0,0,0,0,0
2053,M,ES,9100,113000,2014,966,0,0,0,0,0,0,0,0,0,0,0
2054,M,DE,6051,139000,2017,966,0,0,0,0,0,0,0,0,0,0,0
2055,K,DE,5349,135000,2012,966,0,0,0,0,0,0,0,0,0,0,0
2056,M,DE,12334,85000,2015,966,0,0,0,0,0,0,0,0,0,0,0
